customer_id,category,quantity
16809,Books,9
16809,Fashion,3
16809,Home & Kitchen,2
16809,Sports,1
16812,Sports,1
16814,Beauty,4
16815,Books,2
16816,Fashion,1
16817,Books,1
16817,Fashion,1
16817,Home & Kitchen,1
16818,Beauty,1
16818,Books,1
16818,Sports,1
16820,Books,2
16820,Fashion,2
16820,Toys,2
16822,Books,1
16822,Electronics,4
16822,Fashion,1
16822,Toys,2
16825,Beauty,1
16825,Sports,1
16826,Home & Kitchen,1
16827,Beauty,2
16827,Home & Kitchen,2
16827,Toys,1
16828,Fashion,4
16828,Home & Kitchen,1
16828,Toys,1
16829,Books,2
16829,Toys,1
16830,Beauty,3
16830,Books,1
16830,Toys,4
16831,Beauty,1
16831,Sports,1
16832,Books,4
16834,Books,1
16834,Home & Kitchen,1
16834,Sports,1
16836,Beauty,2
16836,Books,3
16836,Electronics,1
16836,Fashion,1
16836,Home & Kitchen,1
16837,Beauty,1
16837,Books,1
16837,Home & Kitchen,3
16837,Sports,1
16838,Beauty,1
16839,Books,1
16839,Toys,1
16840,Beauty,1
16840,Books,1
16840,Sports,1
16842,Fashion,5
16842,Sports,1
16843,Books,1
16843,Electronics,1
16843,Sports,1
16845,Books,1
16845,Fashion,4
16845,Home & Kitchen,4
16845,Sports,1
16846,Books,1
16846,Electronics,1
16846,Toys,2
16847,Electronics,1
16848,Books,5
16848,Home & Kitchen,2
16848,Toys,1
16849,Fashion,1
16849,Toys,1
16850,Books,3
16851,Beauty,2
16851,Books,1
16851,Electronics,1
16851,Home & Kitchen,1
16851,Toys,2
16852,Beauty,4
16852,Toys,9
16853,Home & Kitchen,1
16853,Sports,1
16854,Beauty,1
16854,Books,3
16854,Fashion,1
16854,Sports,1
16854,Toys,1
16855,Books,1
16855,Sports,3
16855,Toys,2
16856,Beauty,1
16856,Books,2
16856,Home & Kitchen,2
16856,Toys,2
16857,Fashion,1
16858,Beauty,1
16858,Fashion,1
16858,Sports,4
16859,Beauty,1
16860,Books,3
16861,Books,3
16862,Beauty,1
16862,Electronics,1
16862,Fashion,1
16862,Sports,1
16863,Beauty,1
16863,Books,3
16863,Electronics,3
16863,Fashion,2
16863,Sports,4
16865,Toys,6
16866,Books,1
16866,Fashion,2
16866,Home & Kitchen,1
16867,Beauty,1
16867,Books,1
16867,Fashion,1
16867,Home & Kitchen,4
16867,Sports,1
16867,Toys,2
16868,Beauty,3
16868,Home & Kitchen,5
16868,Toys,1
16869,Books,4
16872,Books,3
16872,Electronics,1
16872,Fashion,1
16873,Books,1
16873,Sports,1
16875,Beauty,1
16875,Books,3
16875,Home & Kitchen,3
16875,Sports,1
16876,Beauty,1
16876,Sports,2
16877,Home & Kitchen,7
16877,Toys,1
16878,Beauty,1
16878,Books,1
16878,Home & Kitchen,1
16879,Beauty,7
16879,Books,1
16880,Beauty,5
16880,Books,6
16880,Toys,3
16881,Sports,1
16882,Fashion,4
16883,Electronics,1
16883,Fashion,2
16884,Books,2
16886,Beauty,3
16887,Books,1
16887,Electronics,1
16887,Toys,1
16888,Beauty,4
16888,Books,2
16888,Sports,1
16888,Toys,4
16889,Fashion,1
16889,Toys,2
16891,Beauty,2
16891,Books,1
16891,Fashion,4
16891,Toys,1
16892,Beauty,2
16892,Fashion,3
16892,Home & Kitchen,1
16892,Toys,1
16893,Beauty,2
16893,Books,3
16893,Fashion,1
16893,Toys,2
16894,Fashion,2
16895,Fashion,5
16895,Sports,1
16895,Toys,1
16896,Sports,2
16897,Beauty,1
16897,Electronics,3
16897,Fashion,2
16897,Toys,4
16898,Books,1
16898,Electronics,1
16899,Beauty,1
16899,Books,2
16899,Fashion,1
16899,Toys,4
16900,Books,1
16901,Beauty,5
16901,Books,1
16901,Toys,3
16902,Books,2
16905,Beauty,4
16905,Fashion,1
16905,Home & Kitchen,1
16905,Toys,1
16907,Beauty,1
16907,Books,2
16908,Beauty,1
16908,Fashion,1
16909,Beauty,1
16909,Books,1
16909,Electronics,2
16910,Electronics,1
16910,Toys,1
16911,Beauty,3
16911,Toys,2
16912,Beauty,2
16912,Fashion,2
16912,Sports,1
16913,Beauty,1
16913,Sports,2
16914,Beauty,1
16914,Electronics,2
16914,Toys,1
16916,Books,1
16916,Home & Kitchen,1
16919,Books,4
16919,Home & Kitchen,1
16919,Toys,4
16920,Fashion,1
16921,Beauty,1
16921,Books,3
16921,Sports,1
16922,Beauty,4
16922,Toys,1
16923,Beauty,1
16923,Sports,3
16923,Toys,2
16924,Electronics,1
16925,Beauty,1
16925,Sports,4
16926,Books,3
16926,Electronics,1
16926,Toys,1
16927,Beauty,1
16927,Books,1
16928,Beauty,1
16928,Books,1
16928,Fashion,3
16928,Toys,3
16929,Toys,4
16930,Books,2
16930,Fashion,2
16930,Sports,1
16931,Beauty,4
16931,Books,7
16931,Fashion,1
16932,Beauty,2
16932,Books,1
16932,Fashion,1
16932,Home & Kitchen,1
16933,Beauty,1
16933,Sports,1
16934,Books,1
16935,Electronics,1
16935,Fashion,2
16935,Toys,1
16936,Home & Kitchen,2
16937,Books,1
16937,Home & Kitchen,1
16937,Toys,2
16939,Beauty,2
16939,Home & Kitchen,2
16939,Sports,1
16939,Toys,2
16940,Books,11
16940,Fashion,4
16940,Home & Kitchen,1
16940,Sports,6
16942,Fashion,3
16943,Beauty,5
16943,Electronics,4
16943,Toys,2
16945,Beauty,1
16945,Home & Kitchen,1
16946,Electronics,3
16946,Sports,1
16946,Toys,1
16947,Beauty,1
16948,Books,6
16948,Home & Kitchen,1
16948,Sports,1
16948,Toys,1
16949,Beauty,1
16949,Books,1
16949,Electronics,2
16949,Fashion,4
16949,Toys,2
16950,Books,1
16950,Sports,1
16951,Beauty,1
16951,Books,3
16951,Fashion,3
16952,Home & Kitchen,1
16952,Toys,3
16954,Sports,1
16954,Toys,1
16955,Beauty,1
16955,Books,1
16958,Beauty,2
16958,Books,3
16958,Home & Kitchen,4
16958,Toys,2
16959,Books,1
16959,Fashion,2
16959,Home & Kitchen,2
16959,Toys,3
16960,Beauty,3
16960,Fashion,1
16961,Home & Kitchen,1
16961,Sports,1
16962,Fashion,4
16963,Beauty,2
16963,Sports,2
16963,Toys,5
16965,Home & Kitchen,1
16967,Beauty,3
16967,Books,3
16967,Fashion,2
16967,Sports,2
16967,Toys,2
16968,Fashion,6
16968,Home & Kitchen,1
16968,Sports,1
16968,Toys,5
16969,Fashion,4
16971,Beauty,2
16971,Books,1
16971,Home & Kitchen,4
16971,Toys,1
16973,Beauty,2
16973,Toys,4
16974,Books,5
16974,Toys,3
16976,Books,2
16977,Books,3
16977,Electronics,2
16977,Fashion,1
16977,Sports,2
16978,Fashion,2
16978,Home & Kitchen,1
16978,Sports,3
16980,Books,1
16980,Sports,5
16980,Toys,1
16981,Beauty,3
16981,Sports,1
16982,Books,1
16982,Electronics,1
16982,Home & Kitchen,7
16982,Toys,2
16983,Books,1
16983,Sports,1
16984,Home & Kitchen,1
16985,Beauty,1
16985,Books,2
16985,Home & Kitchen,3
16985,Sports,4
16986,Beauty,1
16987,Beauty,2
16987,Fashion,1
16987,Toys,2
16988,Home & Kitchen,1
16989,Electronics,1
16989,Sports,6
16990,Beauty,1
16990,Home & Kitchen,2
16991,Fashion,1
16991,Sports,1
16992,Fashion,1
16992,Toys,2
16993,Beauty,3
16993,Fashion,2
16993,Home & Kitchen,2
16994,Electronics,1
16994,Home & Kitchen,1
16994,Sports,1
16995,Books,3
16995,Home & Kitchen,1
16995,Toys,2
16996,Fashion,2
16996,Home & Kitchen,3
16996,Sports,1
16997,Sports,1
16997,Toys,3
16998,Beauty,5
16998,Home & Kitchen,1
16998,Sports,2
16999,Books,1
16999,Toys,1
17001,Beauty,2
17001,Sports,1
17001,Toys,6
17002,Beauty,1
17002,Fashion,2
17002,Toys,1
17004,Beauty,4
17004,Books,10
17004,Electronics,2
17004,Home & Kitchen,1
17004,Toys,1
17005,Home & Kitchen,4
17005,Sports,1
17006,Books,1
17006,Sports,1
17006,Toys,2
17008,Beauty,3
17008,Electronics,2
17008,Sports,1
17008,Toys,5
17009,Books,4
17009,Fashion,1
17010,Beauty,3
17010,Books,7
17010,Home & Kitchen,1
17010,Toys,1
17012,Toys,1
17014,Beauty,5
17014,Books,1
17015,Beauty,8
17015,Books,1
17015,Sports,1
17016,Beauty,1
17016,Books,3
17016,Electronics,1
17016,Fashion,1
17016,Home & Kitchen,2
17016,Sports,8
17017,Sports,1
17019,Books,2
17019,Home & Kitchen,2
17019,Toys,1
17020,Books,1
17020,Fashion,1
17020,Home & Kitchen,1
17020,Toys,2
17022,Books,3
17022,Electronics,3
17022,Toys,1
17024,Home & Kitchen,5
17025,Books,1
17026,Beauty,4
17026,Electronics,2
17026,Home & Kitchen,1
17026,Sports,2
17026,Toys,2
17027,Books,6
17028,Toys,2
17029,Books,6
17029,Fashion,3
17029,Toys,2
17030,Books,1
17030,Toys,3
17031,Toys,5
17033,Fashion,1
17033,Home & Kitchen,1
17033,Sports,1
17033,Toys,1
17034,Fashion,1
17035,Fashion,1
17036,Books,1
17036,Sports,2
17037,Books,1
17037,Electronics,1
17037,Home & Kitchen,4
17037,Toys,2
17038,Books,2
17039,Books,1
17039,Sports,3
17040,Books,3
17040,Home & Kitchen,3
17040,Toys,7
17042,Beauty,1
17042,Electronics,1
17042,Fashion,4
17042,Sports,5
17042,Toys,7
17043,Books,4
17043,Fashion,1
17043,Home & Kitchen,1
17044,Books,1
17045,Beauty,4
17045,Books,1
17045,Sports,1
17046,Beauty,1
17046,Home & Kitchen,1
17046,Sports,1
17047,Electronics,1
17047,Home & Kitchen,1
17047,Sports,7
17048,Books,4
17049,Books,1
17049,Toys,2
17050,Beauty,4
17050,Books,1
17050,Fashion,1
17052,Beauty,2
17052,Books,3
17052,Fashion,2
17052,Sports,2
17052,Toys,7
17053,Fashion,3
17054,Fashion,2
17054,Sports,2
17054,Toys,2
17055,Beauty,3
17055,Books,1
17055,Fashion,4
17055,Home & Kitchen,2
17055,Toys,4
17058,Beauty,2
17058,Fashion,3
17058,Toys,3
17059,Fashion,3
17059,Home & Kitchen,1
17059,Toys,3
17061,Beauty,1
17061,Books,1
17061,Toys,1
17063,Home & Kitchen,1
17063,Sports,1
17064,Beauty,2
17064,Books,2
17064,Home & Kitchen,1
17064,Sports,2
17064,Toys,2
17065,Home & Kitchen,1
17065,Toys,1
17066,Books,1
17066,Toys,4
17067,Books,1
17068,Beauty,1
17068,Fashion,2
17068,Sports,6
17068,Toys,5
17069,Books,4
17069,Fashion,4
17070,Beauty,1
17070,Books,1
17070,Home & Kitchen,2
17070,Toys,3
17071,Books,2
17071,Sports,6
17072,Home & Kitchen,1
17073,Beauty,2
17073,Fashion,4
17073,Toys,1
17074,Books,1
17074,Fashion,4
17077,Beauty,2
17077,Books,1
17077,Fashion,1
17077,Toys,3
17078,Books,1
17078,Fashion,1
17079,Toys,1
17081,Fashion,1
17083,Beauty,1
17083,Books,1
17083,Electronics,1
17083,Fashion,5
17083,Home & Kitchen,4
17083,Toys,4
17084,Books,1
17084,Fashion,2
17084,Sports,1
17084,Toys,6
17085,Beauty,3
17085,Toys,2
17086,Beauty,1
17086,Sports,1
17087,Books,1
17089,Electronics,1
17089,Sports,1
17089,Toys,1
17090,Fashion,1
17090,Toys,2
17091,Fashion,3
17092,Fashion,4
17092,Sports,2
17092,Toys,2
17094,Beauty,1
17095,Beauty,1
17095,Home & Kitchen,1
17097,Books,1
17097,Fashion,3
17097,Home & Kitchen,1
17097,Sports,6
17097,Toys,1
17098,Beauty,1
17098,Fashion,1
17098,Home & Kitchen,1
17099,Beauty,5
17099,Electronics,2
17100,Books,3
17100,Sports,1
17102,Books,2
17102,Toys,1
17103,Beauty,1
17103,Books,3
17103,Fashion,3
17103,Home & Kitchen,2
17103,Toys,5
17104,Beauty,3
17104,Fashion,1
17104,Toys,1
17105,Electronics,1
17105,Home & Kitchen,1
17106,Beauty,1
17106,Books,1
17106,Toys,4
17107,Electronics,1
17107,Home & Kitchen,2
17108,Books,2
17108,Fashion,1
17108,Toys,1
17110,Books,1
17110,Toys,2
17112,Beauty,1
17112,Books,1
17113,Books,1
17113,Sports,2
17114,Fashion,4
17115,Fashion,2
17115,Home & Kitchen,1
17116,Books,4
17117,Electronics,3
17117,Fashion,1
17117,Home & Kitchen,4
17117,Sports,1
17117,Toys,3
17118,Beauty,1
17118,Fashion,2
17119,Books,1
17120,Fashion,1
17120,Sports,4
17121,Sports,2
17121,Toys,1
17122,Books,1
17122,Toys,1
17123,Beauty,2
17123,Home & Kitchen,1
17123,Sports,1
17123,Toys,1
17125,Beauty,1
17125,Sports,3
17125,Toys,3
17126,Fashion,1
17126,Toys,1
17127,Fashion,6
17127,Home & Kitchen,1
17127,Sports,1
17128,Beauty,1
17128,Toys,2
17130,Electronics,1
17132,Beauty,1
17132,Books,1
17132,Fashion,1
17133,Electronics,1
17133,Home & Kitchen,1
17133,Toys,1
17134,Books,1
17135,Toys,1
17136,Beauty,2
17136,Books,1
17136,Home & Kitchen,1
17137,Books,2
17137,Sports,1
17137,Toys,1
17138,Home & Kitchen,2
17138,Sports,1
17139,Toys,3
17140,Beauty,1
17140,Electronics,1
17140,Home & Kitchen,1
17141,Beauty,4
17141,Books,2
17141,Electronics,4
17141,Home & Kitchen,2
17141,Sports,1
17141,Toys,1
17143,Electronics,1
17143,Home & Kitchen,1
17145,Beauty,1
17145,Books,1
17145,Toys,5
17146,Sports,2
17147,Beauty,1
17147,Books,1
17147,Toys,3
17148,Beauty,4
17148,Books,2
17148,Toys,3
17149,Books,1
17149,Home & Kitchen,1
17149,Toys,1
17151,Beauty,2
17151,Books,1
17151,Fashion,1
17151,Sports,4
17151,Toys,4
17153,Fashion,1
17153,Sports,1
17153,Toys,1
17154,Sports,1
17155,Beauty,1
17156,Books,2
17157,Fashion,2
17158,Beauty,1
17158,Sports,1
17158,Toys,3
17159,Books,5
17159,Home & Kitchen,1
17159,Toys,1
17160,Books,2
17160,Electronics,1
17161,Electronics,1
17163,Fashion,1
17164,Beauty,4
17164,Books,6
17164,Home & Kitchen,8
17165,Beauty,1
17165,Toys,1
17166,Home & Kitchen,1
17167,Toys,6
17169,Fashion,1
17169,Home & Kitchen,1
17169,Toys,1
17170,Beauty,1
17170,Books,2
17171,Beauty,1
17171,Fashion,1
17172,Fashion,3
17172,Toys,1
17174,Books,1
17174,Toys,3
17175,Home & Kitchen,2
17176,Electronics,1
17176,Toys,2
17177,Home & Kitchen,7
17178,Fashion,1
17178,Toys,1
17179,Books,3
17179,Sports,4
17180,Beauty,2
17180,Home & Kitchen,1
17180,Toys,2
17181,Beauty,2
17181,Home & Kitchen,2
17181,Sports,1
17181,Toys,1
17182,Beauty,1
17182,Sports,1
17183,Beauty,1
17183,Books,1
17183,Fashion,2
17183,Sports,2
17186,Books,1
17186,Home & Kitchen,1
17187,Home & Kitchen,3
17188,Home & Kitchen,1
17189,Beauty,1
17189,Books,1
17189,Home & Kitchen,3
17189,Sports,1
17189,Toys,1
17191,Beauty,1
17191,Electronics,1
17192,Beauty,3
17192,Home & Kitchen,1
17192,Toys,1
17193,Beauty,1
17193,Fashion,1
17193,Sports,5
17195,Beauty,1
17195,Books,2
17195,Fashion,1
17195,Sports,1
17197,Sports,1
17198,Beauty,1
17198,Home & Kitchen,2
17198,Toys,7
17199,Beauty,1
17199,Home & Kitchen,1
17199,Sports,1
17199,Toys,3
17200,Books,3
17200,Electronics,1
17200,Home & Kitchen,5
17200,Sports,1
17201,Home & Kitchen,1
17202,Beauty,1
17202,Electronics,1
17203,Home & Kitchen,1
17203,Toys,1
17204,Beauty,1
17204,Home & Kitchen,2
17204,Sports,4
17205,Beauty,1
17206,Beauty,8
17206,Home & Kitchen,1
17206,Toys,1
17207,Beauty,2
17207,Fashion,5
17207,Home & Kitchen,3
17209,Beauty,2
17209,Books,4
17209,Electronics,5
17209,Fashion,1
17209,Home & Kitchen,2
17209,Sports,1
17211,Beauty,1
17212,Beauty,2
17212,Home & Kitchen,2
17213,Beauty,2
17213,Books,1
17214,Beauty,4
17214,Books,1
17214,Fashion,1
17215,Sports,1
17217,Beauty,1
17217,Home & Kitchen,1
17217,Sports,1
17217,Toys,2
17218,Beauty,1
17218,Books,2
17218,Sports,2
17219,Books,1
17219,Electronics,1
17220,Fashion,1
17220,Toys,8
17221,Beauty,1
17221,Books,1
17221,Toys,1
17222,Beauty,2
17222,Home & Kitchen,3
17222,Sports,5
17222,Toys,2
17223,Beauty,1
17223,Books,1
17223,Sports,2
17223,Toys,1
17224,Beauty,4
17224,Books,2
17224,Fashion,4
17225,Beauty,1
17225,Books,3
17225,Home & Kitchen,2
17225,Toys,1
17226,Books,2
17226,Sports,1
17228,Books,1
17228,Toys,2
17230,Electronics,1
17231,Sports,1
17231,Toys,1
17232,Home & Kitchen,1
17232,Sports,1
17233,Books,2
17233,Electronics,2
17233,Fashion,3
17233,Toys,2
17234,Fashion,1
17235,Beauty,3
17235,Books,1
17237,Beauty,1
17238,Books,1
17238,Home & Kitchen,1
17240,Home & Kitchen,1
17240,Toys,4
17241,Books,3
17241,Fashion,1
17241,Sports,1
17242,Books,1
17242,Electronics,1
17242,Fashion,1
17242,Sports,6
17242,Toys,1
17243,Beauty,4
17243,Books,2
17243,Fashion,2
17243,Home & Kitchen,4
17243,Toys,2
17244,Books,1
17244,Fashion,1
17244,Toys,1
17245,Toys,2
17246,Books,1
17246,Electronics,4
17246,Fashion,1
17246,Home & Kitchen,2
17246,Sports,4
17246,Toys,2
17248,Fashion,1
17249,Books,1
17249,Fashion,6
17250,Beauty,4
17250,Home & Kitchen,1
17252,Home & Kitchen,5
17253,Fashion,3
17253,Home & Kitchen,5
17253,Toys,1
17254,Beauty,1
17254,Books,2
17254,Fashion,8
17254,Sports,7
17254,Toys,3
17256,Books,1
17256,Electronics,1
17256,Home & Kitchen,1
17257,Beauty,4
17257,Books,2
17257,Fashion,1
17258,Books,1
17258,Sports,2
17263,Home & Kitchen,2
17263,Sports,1
17264,Books,5
17264,Home & Kitchen,4
17264,Toys,5
17265,Toys,1
17266,Books,1
17266,Home & Kitchen,1
17266,Toys,4
17268,Books,2
17269,Home & Kitchen,1
17269,Sports,2
17270,Books,1
17271,Sports,4
17272,Books,1
17272,Fashion,1
17274,Beauty,1
17274,Fashion,2
17274,Sports,1
17275,Books,1
17275,Home & Kitchen,1
17275,Toys,1
17276,Beauty,2
17276,Books,6
17276,Fashion,4
17276,Home & Kitchen,2
17277,Home & Kitchen,1
17278,Books,1
17278,Sports,10
17279,Beauty,3
17279,Electronics,1
17279,Home & Kitchen,1
17280,Fashion,1
17281,Beauty,1
17281,Electronics,2
17281,Fashion,2
17281,Toys,8
17282,Fashion,1
17282,Home & Kitchen,1
17282,Toys,1
17283,Electronics,1
17283,Home & Kitchen,1
17283,Sports,5
17284,Beauty,1
17284,Sports,1
17285,Beauty,1
17285,Books,1
17286,Electronics,1
17286,Fashion,7
17286,Toys,2
17287,Books,1
17288,Books,2
17289,Books,1
17289,Electronics,2
17289,Fashion,8
17289,Home & Kitchen,1
17290,Books,2
17291,Beauty,1
17291,Home & Kitchen,1
17293,Books,2
17293,Home & Kitchen,5
17294,Books,1
17294,Fashion,1
17295,Books,1
17295,Fashion,1
17297,Fashion,1
17298,Books,7
17298,Home & Kitchen,1
17298,Sports,1
17298,Toys,4
17299,Beauty,1
17299,Fashion,4
17299,Toys,4
17300,Fashion,1
17300,Toys,2
17301,Home & Kitchen,1
17301,Toys,1
17302,Beauty,3
17302,Books,2
17302,Sports,2
17303,Books,1
17304,Beauty,3
17304,Books,3
17304,Fashion,3
17304,Home & Kitchen,3
17305,Electronics,1
17305,Fashion,3
17305,Toys,2
17306,Fashion,1
17308,Books,4
17308,Sports,2
17309,Toys,1
17310,Books,1
17310,Home & Kitchen,1
17310,Sports,1
17311,Electronics,1
17312,Home & Kitchen,1
17313,Electronics,1
17313,Fashion,1
17313,Sports,1
17313,Toys,1
17314,Home & Kitchen,1
17316,Books,2
17316,Fashion,1
17319,Beauty,3
17319,Home & Kitchen,1
17319,Sports,1
17319,Toys,1
17320,Beauty,1
17320,Fashion,2
17320,Toys,3
17321,Sports,1
17321,Toys,1
17322,Beauty,1
17323,Fashion,1
17323,Home & Kitchen,1
17323,Sports,1
17323,Toys,5
17324,Beauty,1
17324,Fashion,1
17325,Books,1
17329,Toys,6
17330,Books,6
17330,Fashion,1
17331,Fashion,3
17332,Sports,2
17332,Toys,1
17333,Books,4
17333,Fashion,2
17333,Sports,1
17334,Beauty,1
17334,Books,1
17334,Home & Kitchen,2
17334,Sports,1
17334,Toys,1
17335,Beauty,1
17335,Books,1
17335,Electronics,1
17336,Beauty,1
17336,Books,3
17336,Sports,1
17336,Toys,4
17337,Beauty,2
17337,Sports,1
17337,Toys,1
17338,Beauty,1
17338,Books,4
17338,Fashion,1
17338,Sports,1
17339,Sports,1
17339,Toys,2
17340,Toys,4
17341,Beauty,1
17345,Fashion,1
17345,Home & Kitchen,3
17346,Electronics,1
17347,Electronics,3
17347,Home & Kitchen,5
17347,Sports,4
17348,Beauty,2
17348,Fashion,1
17348,Sports,2
17348,Toys,1
17349,Books,1
17349,Fashion,1
17349,Home & Kitchen,1
17350,Beauty,1
17350,Books,4
17350,Home & Kitchen,1
17351,Home & Kitchen,2
17351,Toys,4
17353,Books,1
17353,Sports,2
17353,Toys,1
17355,Beauty,5
17356,Toys,4
17358,Beauty,1
17358,Books,2
17358,Fashion,1
17358,Home & Kitchen,3
17362,Books,3
17363,Beauty,5
17363,Books,1
17363,Fashion,1
17363,Sports,1
17364,Fashion,1
17364,Home & Kitchen,1
17364,Sports,1
17364,Toys,6
17365,Toys,1
17366,Books,1
17366,Sports,1
17367,Beauty,1
17367,Electronics,1
17367,Fashion,1
17367,Home & Kitchen,2
17367,Sports,2
17367,Toys,1
17368,Books,2
17368,Sports,4
17369,Beauty,1
17369,Fashion,1
17370,Beauty,1
17371,Beauty,1
17371,Books,3
17371,Fashion,2
17372,Beauty,1
17372,Electronics,1
17373,Books,1
17373,Fashion,5
17373,Home & Kitchen,1
17373,Sports,1
17374,Beauty,5
17374,Books,1
17375,Electronics,1
17375,Fashion,1
17375,Home & Kitchen,2
17375,Toys,4
17376,Books,2
17377,Fashion,1
17379,Beauty,1
17379,Fashion,1
17379,Home & Kitchen,6
17379,Toys,1
17380,Electronics,1
17380,Home & Kitchen,4
17381,Beauty,1
17381,Electronics,4
17381,Sports,1
17382,Beauty,1
17382,Fashion,1
17383,Beauty,1
17383,Books,2
17383,Fashion,1
17383,Sports,1
17384,Electronics,3
17384,Fashion,1
17384,Home & Kitchen,1
17386,Beauty,1
17386,Toys,3
17387,Beauty,1
17387,Books,3
17387,Electronics,4
17387,Fashion,2
17387,Home & Kitchen,1
17387,Toys,1
17388,Toys,2
17389,Books,1
17389,Toys,1
17390,Beauty,2
17390,Electronics,1
17391,Toys,4
17392,Beauty,2
17392,Fashion,1
17392,Toys,1
17393,Beauty,5
17393,Sports,1
17394,Beauty,1
17397,Beauty,1
17399,Sports,2
17399,Toys,1
17400,Beauty,2
17400,Books,1
17400,Toys,1
17402,Home & Kitchen,1
17402,Toys,3
17403,Toys,1
17404,Fashion,1
17404,Home & Kitchen,1
17404,Sports,1
17405,Beauty,2
17405,Books,6
17405,Home & Kitchen,3
17406,Beauty,1
17406,Books,4
17406,Sports,4
17407,Electronics,1
17408,Books,3
17408,Electronics,4
17408,Toys,1
17409,Beauty,2
17409,Books,1
17410,Beauty,4
17410,Books,2
17410,Fashion,8
17411,Fashion,1
17412,Fashion,1
17412,Home & Kitchen,1
17414,Beauty,1
17414,Books,1
17414,Fashion,1
17414,Sports,1
17414,Toys,1
17415,Beauty,2
17415,Books,1
17415,Home & Kitchen,1
17416,Beauty,1
17416,Books,3
17417,Books,1
17417,Fashion,1
17418,Sports,2
17418,Toys,1
17419,Beauty,1
17419,Electronics,1
17420,Beauty,1
17421,Beauty,2
17421,Fashion,1
17422,Beauty,1
17422,Electronics,1
17422,Home & Kitchen,1
17423,Beauty,1
17423,Books,1
17423,Home & Kitchen,1
17423,Sports,2
17424,Fashion,3
17424,Toys,1
17425,Books,8
17425,Fashion,4
17425,Toys,1
17426,Fashion,2
17426,Home & Kitchen,2
17426,Toys,1
17427,Toys,7
17428,Beauty,1
17428,Books,1
17428,Fashion,1
17429,Electronics,2
17430,Home & Kitchen,2
17431,Beauty,2
17431,Books,2
17432,Home & Kitchen,1
17432,Toys,2
17433,Beauty,2
17433,Books,1
17433,Electronics,1
17433,Toys,6
17434,Beauty,3
17434,Sports,4
17435,Beauty,3
17435,Books,1
17435,Fashion,3
17435,Home & Kitchen,1
17435,Sports,1
17435,Toys,1
17436,Fashion,1
17436,Toys,1
17437,Fashion,1
17437,Toys,1
17438,Books,1
17438,Home & Kitchen,1
17438,Toys,1
17439,Fashion,1
17439,Sports,1
17439,Toys,1
17440,Toys,2
17441,Beauty,3
17442,Books,5
17442,Electronics,1
17442,Fashion,4
17443,Beauty,5
17444,Sports,1
17445,Books,1
17445,Fashion,2
17445,Sports,1
17445,Toys,2
17447,Books,2
17447,Home & Kitchen,2
17447,Toys,1
17448,Beauty,1
17448,Books,1
17448,Sports,2
17449,Beauty,3
17449,Fashion,2
17449,Toys,1
17450,Books,3
17450,Electronics,3
17450,Home & Kitchen,1
17451,Fashion,3
17451,Sports,1
17453,Beauty,1
17453,Books,1
17453,Home & Kitchen,1
17453,Toys,4
17454,Books,2
17454,Fashion,1
17454,Home & Kitchen,1
17454,Sports,1
17455,Sports,2
17456,Beauty,1
17456,Books,3
17456,Electronics,1
17456,Fashion,1
17456,Home & Kitchen,1
17456,Sports,2
17456,Toys,1
17457,Beauty,1
17458,Home & Kitchen,3
17458,Toys,1
17459,Books,2
17459,Fashion,1
17460,Books,3
17460,Electronics,1
17460,Sports,1
17462,Books,1
17462,Electronics,2
17463,Beauty,1
17463,Books,3
17463,Toys,1
17464,Books,3
17464,Fashion,1
17464,Home & Kitchen,1
17464,Toys,1
17465,Beauty,2
17466,Toys,1
17467,Beauty,1
17467,Books,3
17467,Fashion,1
17467,Sports,1
17467,Toys,5
17468,Books,1
17468,Home & Kitchen,1
17468,Toys,1
17469,Books,3
17469,Electronics,1
17469,Fashion,5
17469,Home & Kitchen,1
17469,Toys,2
17470,Books,1
17471,Books,5
17472,Books,1
17472,Fashion,3
17472,Sports,2
17473,Books,2
17473,Fashion,1
17473,Home & Kitchen,4
17473,Toys,3
17474,Beauty,1
17474,Books,2
17475,Beauty,1
17475,Fashion,1
17476,Fashion,4
17476,Toys,1
17477,Home & Kitchen,1
17478,Books,2
17478,Fashion,1
17478,Toys,3
17479,Beauty,2
17479,Books,1
17480,Beauty,1
17480,Electronics,1
17480,Home & Kitchen,1
17480,Toys,1
17483,Books,5
17483,Fashion,1
17484,Beauty,1
17484,Fashion,1
17484,Home & Kitchen,3
17484,Sports,3
17484,Toys,1
17485,Home & Kitchen,2
17485,Sports,3
17485,Toys,2
17486,Home & Kitchen,1
17487,Beauty,1
17487,Electronics,1
17487,Home & Kitchen,2
17487,Toys,1
17488,Home & Kitchen,1
17490,Home & Kitchen,1
17491,Beauty,3
17491,Electronics,1
17492,Books,1
17492,Fashion,5
17492,Sports,2
17492,Toys,4
17493,Books,2
17493,Sports,1
17493,Toys,4
17494,Electronics,1
17494,Home & Kitchen,1
17495,Toys,1
17497,Home & Kitchen,3
17499,Fashion,1
17500,Electronics,1
17501,Books,1
17502,Fashion,4
17503,Home & Kitchen,1
17503,Toys,4
17505,Fashion,1
17505,Home & Kitchen,4
17505,Toys,1
17507,Beauty,2
17509,Beauty,2
17509,Books,1
17509,Fashion,4
17509,Sports,1
17509,Toys,1
17510,Beauty,1
17510,Books,3
